n,t,i,p,u,v
1066,11.799999999999974,1,-,-,-
1067,11.799999999999974,2,-,-,-
1068,11.799999999999974,3,0.0006628255811848188,2.437740391372391e-05,1.0591765353948741e-05
1069,11.799999999999974,1,-,-,-
1070,11.799999999999974,2,-,-,-
1071,11.799999999999974,3,0.0006807997765328331,2.7706887512661282e-05,2.0799022232756508e-05
1072,11.899999999999974,1,-,-,-
1073,11.899999999999974,2,-,-,-
1074,11.899999999999974,3,0.0006417701265396575,2.4268728906245548e-05,1.0684932385176021e-05
1075,11.899999999999974,1,-,-,-
1076,11.899999999999974,2,-,-,-
1077,11.899999999999974,3,0.0006058079958477396,2.333394809938802e-05,8.595540605828173e-06
1078,11.899999999999974,1,-,-,-
1079,11.899999999999974,2,-,-,-
1080,11.899999999999974,3,0.0006237763172007579,2.2782880842533322e-05,9.011880087918193e-06
1081,11.999999999999973,1,-,-,-
1082,11.999999999999973,2,-,-,-
1083,11.999999999999973,3,0.0005922601823051318,2.1465609272835944e-05,6.939730174003983e-06
1084,11.999999999999973,1,-,-,-
1085,11.999999999999973,2,-,-,-
1086,11.999999999999973,3,0.0005644773563513411,2.6001905758650243e-05,1.3215934515937839e-05
1087,11.999999999999973,1,-,-,-
1088,11.999999999999973,2,-,-,-
1089,11.999999999999973,3,0.0005829215192460011,2.2895117644857696e-05,1.0604299635059476e-05
1090,12.099999999999973,1,-,-,-
1091,12.099999999999973,2,-,-,-
1092,12.099999999999973,3,0.0005566077150660274,2.1620998211127756e-05,1.1989317354602034e-05
1093,12.099999999999973,1,-,-,-
1094,12.099999999999973,2,-,-,-
1095,12.099999999999973,3,0.0005292099436999076,2.317924558059291e-05,9.981314015153898e-06
1096,12.099999999999973,1,-,-,-
1097,12.099999999999973,2,-,-,-
1098,12.099999999999973,3,0.0005476652361637124,2.4335610654791012e-05,1.0699306143809744e-05
1099,12.199999999999973,1,-,-,-
1100,12.199999999999973,2,-,-,-
1101,12.199999999999973,3,0.0005234259976741933,2.036513080085011e-05,6.044860856380181e-06
1102,12.199999999999973,1,-,-,-
1103,12.199999999999973,2,-,-,-
1104,12.199999999999973,3,0.0004990713434885704,2.0925630409527223e-05,2.8532474790016287e-05
1105,12.199999999999973,1,-,-,-
1106,12.199999999999973,2,-,-,-
1107,12.199999999999973,3,0.000511616469880562,2.2343777522881212e-05,1.0887986441889733e-05
1108,12.299999999999972,1,-,-,-
1109,12.299999999999972,2,-,-,-
1110,12.299999999999972,3,0.000487140512063751,5.570139202951583e-05,5.383155067862747e-06
1111,12.299999999999972,1,-,-,-
1112,12.299999999999972,2,-,-,-
1113,12.299999999999972,3,0.0004637896099032863,1.969364548694258e-05,1.7594741202240925e-05
1114,12.299999999999972,1,-,-,-
1115,12.299999999999972,2,-,-,-
1116,12.299999999999972,3,0.0004743305105338681,2.3303850971992837e-05,1.1507039528516824e-05
1117,12.399999999999972,1,-,-,-
1118,12.399999999999972,2,-,-,-
1119,12.399999999999972,3,0.00045231767683075457,1.7319458818864373e-05,5.298581472781651e-06
1120,12.399999999999972,1,-,-,-
1121,12.399999999999972,2,-,-,-
1122,12.399999999999972,3,0.0004326270441004825,1.7581270387916673e-05,1.0138967510542762e-05
1123,12.399999999999972,1,-,-,-
1124,12.399999999999972,2,-,-,-
1125,12.399999999999972,3,0.00044643453661050793,1.82103009191587e-05,1.185379955996731e-05
1126,12.499999999999972,1,-,-,-
1127,12.499999999999972,2,-,-,-
1128,12.499999999999972,3,0.0004323841736071373,1.5748071528451746e-05,5.384381456108252e-06
1129,12.499999999999972,1,-,-,-
1130,12.499999999999972,2,-,-,-
1131,12.499999999999972,3,0.0004186159915719165,1.89727611742402e-05,1.2942419761051489e-05
1132,12.499999999999972,1,-,-,-
1133,12.499999999999972,2,-,-,-
1134,12.499999999999972,3,0.00043316486823181895,2.0384030069798556e-05,1.4973629995801384e-05
1135,12.599999999999971,1,-,-,-
1136,12.599999999999971,2,-,-,-
1137,12.599999999999971,3,0.0004212210830736979,1.507225869834297e-05,8.70302144783161e-06
1138,12.599999999999971,1,-,-,-
1139,12.599999999999971,2,-,-,-
1140,12.599999999999971,3,0.0004054562024767663,1.4622072554050509e-05,8.689690092263201e-06
1141,12.599999999999971,1,-,-,-
1142,12.599999999999971,2,-,-,-
1143,12.599999999999971,3,0.0004160525867659793,1.562779346321133e-05,1.0418089179592241e-05
1144,12.69999999999997,1,-,-,-
1145,12.69999999999997,2,-,-,-
1146,12.69999999999997,3,0.00039595061567908454,2.423244558773603e-05,5.621612102012888e-06
1147,12.69999999999997,1,-,-,-
1148,12.69999999999997,2,-,-,-
1149,12.69999999999997,3,0.00037322764806832325,1.4629535506863338e-05,6.361129858674182e-06
1150,12.69999999999997,1,-,-,-
1151,12.69999999999997,2,-,-,-
1152,12.69999999999997,3,0.0003746680984608352,1.3867398819654352e-05,5.844118779523775e-06
1153,12.79999999999997,1,-,-,-
1154,12.79999999999997,2,-,-,-
1155,12.79999999999997,3,0.0003448117808320854,1.3484173154362974e-05,7.869965091414244e-06
1156,12.79999999999997,1,-,-,-
1157,12.79999999999997,2,-,-,-
1158,12.79999999999997,3,0.0003186464010101078,2.0460448832057106e-05,7.660922898492183e-06
1159,12.79999999999997,1,-,-,-
1160,12.79999999999997,2,-,-,-
1161,12.79999999999997,3,0.0003132071268091574,1.3005790447752811e-05,5.140659650069997e-06
1162,12.89999999999997,1,-,-,-
1163,12.89999999999997,2,-,-,-
1164,12.89999999999997,3,0.00028458026572617326,1.1438555584922443e-05,4.036294848915461e-06
1165,12.89999999999997,1,-,-,-
1166,12.89999999999997,2,-,-,-
1167,12.89999999999997,3,0.0002640610278020616,1.6462752118773216e-05,3.870508635320779e-05
1168,12.89999999999997,1,-,-,-
1169,12.89999999999997,2,-,-,-
1170,12.89999999999997,3,0.00026393471450258146,1.598489038536194e-05,1.5511916568007996e-05
1171,12.99999999999997,1,-,-,-
1172,12.99999999999997,2,-,-,-
1173,12.99999999999997,3,0.0002512475499365117,1.1878218034658916e-05,5.485585684260905e-06
1174,12.99999999999997,1,-,-,-
1175,12.99999999999997,2,-,-,-
1176,12.99999999999997,3,0.00024318774403719155,1.1402830067279087e-05,6.569099243565329e-06
1177,12.99999999999997,1,-,-,-
1178,12.99999999999997,2,-,-,-
1179,12.99999999999997,3,0.0002559207093657342,1.71396663772151e-05,7.663677382006202e-06
1180,13.09999999999997,1,-,-,-
1181,13.09999999999997,2,-,-,-
1182,13.09999999999997,3,0.0002588217413752823,9.852451379722248e-06,3.360666806598316e-06
1183,13.09999999999997,1,-,-,-
1184,13.09999999999997,2,-,-,-
1185,13.09999999999997,3,0.0002580547209740034,1.5299590058244304e-05,1.4176711702163746e-05
1186,13.09999999999997,1,-,-,-
1187,13.09999999999997,2,-,-,-
1188,13.09999999999997,3,0.0002749524675443338,3.1148737428847804e-05,1.0624118230987692e-05
1189,13.199999999999969,1,-,-,-
1190,13.199999999999969,2,-,-,-
1191,13.199999999999969,3,0.0002769034850980042,1.0576438425625482e-05,4.9754076064104075e-06
1192,13.199999999999969,1,-,-,-
1193,13.199999999999969,2,-,-,-
1194,13.199999999999969,3,0.0002725839410653397,1.1690582688447914e-05,9.746717266521342e-06
1195,13.199999999999969,1,-,-,-
1196,13.199999999999969,2,-,-,-
1197,13.199999999999969,3,0.0002846354852664701,1.9153486375274126e-05,1.586444595695401e-05
1198,13.299999999999969,1,-,-,-
1199,13.299999999999969,2,-,-,-
1200,13.299999999999969,3,0.0002778554798736091,9.993245955494496e-06,4.842176839604162e-06
1201,13.299999999999969,1,-,-,-
1202,13.299999999999969,2,-,-,-
1203,13.299999999999969,3,0.0002685591920750891,1.878331236991347e-05,1.5894214400143554e-05
1204,13.299999999999969,1,-,-,-
1205,13.299999999999969,2,-,-,-
1206,13.299999999999969,3,0.00027337717802951067,1.3277155625616958e-05,9.932492571168257e-06
1207,13.399999999999968,1,-,-,-
1208,13.399999999999968,2,-,-,-
1209,13.399999999999968,3,0.0002632653409159372,9.289615406064228e-06,4.763239209659368e-06
1210,13.399999999999968,1,-,-,-
1211,13.399999999999968,2,-,-,-
1212,13.399999999999968,3,0.000253288654798928,1.1586262642044444e-05,8.998861601663865e-06
1213,13.399999999999968,1,-,-,-
1214,13.399999999999968,2,-,-,-
1215,13.399999999999968,3,0.00025798705019834905,1.2839768073072244e-05,1.6676244511959194e-05
1216,13.499999999999968,1,-,-,-
1217,13.499999999999968,2,-,-,-
1218,13.499999999999968,3,0.00025139510567629987,1.4412112443706244e-05,1.895672410104274e-05
1219,13.499999999999968,1,-,-,-
1220,13.499999999999968,2,-,-,-
1221,13.499999999999968,3,0.0002430547702081242,1.2941795750757864e-05,1.8419588924602527e-05
1222,13.499999999999968,1,-,-,-
1223,13.499999999999968,2,-,-,-
1224,13.499999999999968,3,0.0002506090078039222,1.1720842698613455e-05,9.233936942384786e-06
1225,13.599999999999968,1,-,-,-
1226,13.599999999999968,2,-,-,-
1227,13.599999999999968,3,0.00024386828129556825,9.3956428543707e-06,3.569970063617547e-06
1228,13.599999999999968,1,-,-,-
1229,13.599999999999968,2,-,-,-
1230,13.599999999999968,3,0.00023462999567162033,1.403995340678868e-05,1.607827659581252e-05
1231,13.599999999999968,1,-,-,-
1232,13.599999999999968,2,-,-,-
1233,13.599999999999968,3,0.0002411131165332728,2.116411950521626e-05,3.6549563712164376e-05
1234,13.699999999999967,1,-,-,-
1235,13.699999999999967,2,-,-,-
1236,13.699999999999967,3,0.00022242688761413761,1.075094272565122e-05,7.041887578269624e-06
1237,13.699999999999967,1,-,-,-
1238,13.699999999999967,2,-,-,-
1239,13.699999999999967,3,0.0002047869565763102,9.17299120508746e-06,4.7935114999736545e-06
1240,13.699999999999967,1,-,-,-
1241,13.699999999999967,2,-,-,-
1242,13.699999999999967,3,0.00020460233861250218,1.4806981634446684e-05,1.3333875932067506e-05
1243,13.799999999999967,1,-,-,-
1244,13.799999999999967,2,-,-,-
1245,13.799999999999967,3,0.00017764315868297136,9.49274764307815e-06,6.588021034266744e-06
1246,13.799999999999967,1,-,-,-
1247,13.799999999999967,2,-,-,-
1248,13.799999999999967,3,0.0001594924993214705,1.0730837208983101e-05,1.1809145345910915e-05
1249,13.799999999999967,1,-,-,-
1250,13.799999999999967,2,-,-,-
1251,13.799999999999967,3,0.00016075252363271437,1.175715618247684e-05,1.7864927761821124e-05
1252,13.899999999999967,1,-,-,-
1253,13.899999999999967,2,-,-,-
1254,13.899999999999967,3,0.00015261080735519408,7.310409685396151e-06,7.954177038609889e-06
1255,13.899999999999967,1,-,-,-
1256,13.899999999999967,2,-,-,-
1257,13.899999999999967,3,0.00015719086452256132,1.6322646825410156e-05,1.0144205760926111e-05
1258,13.899999999999967,1,-,-,-
1259,13.899999999999967,2,-,-,-
1260,13.899999999999967,3,0.00017739941765196565,1.5118945364827756e-05,1.6390171434188433e-05
1261,13.999999999999966,1,-,-,-
1262,13.999999999999966,2,-,-,-
1263,13.999999999999966,3,0.00020601776943126915,8.276043725762757e-06,5.363767347721863e-06
1264,13.999999999999966,1,-,-,-
1265,13.999999999999966,2,-,-,-
1266,13.999999999999966,3,0.00022417041935810387,1.0468223693627714e-05,1.445113020706486e-05
1267,13.999999999999966,1,-,-,-
1268,13.999999999999966,2,-,-,-
1269,13.999999999999966,3,0.0002544158894465407,1.8753121203980058e-05,1.0590461806779422e-05
1270,14.099999999999966,1,-,-,-
1271,14.099999999999966,2,-,-,-
1272,14.099999999999966,3,0.0002787659783842104,1.747137696655015e-05,1.1870566458676022e-05
1273,14.099999999999966,1,-,-,-
1274,14.099999999999966,2,-,-,-
1275,14.099999999999966,3,0.0002859350289302208,1.4192795955831431e-05,5.966626386891597e-06
1276,14.099999999999966,1,-,-,-
1277,14.099999999999966,2,-,-,-
1278,14.099999999999966,3,0.00030857564377128786,1.116878816959809e-05,5.0444087634815866e-06
1279,14.199999999999966,1,-,-,-
1280,14.199999999999966,2,-,-,-
1281,14.199999999999966,3,0.00030856161600586015,1.156966692110895e-05,4.046314551678845e-06
1282,14.199999999999966,1,-,-,-
1283,14.199999999999966,2,-,-,-
1284,14.199999999999966,3,0.00029795526809847075,1.429982379743486e-05,1.3224921049719843e-05
1285,14.199999999999966,1,-,-,-
1286,14.199999999999966,2,-,-,-
1287,14.199999999999966,3,0.0003016704176101466,1.5033937115690975e-05,1.6193628907992364e-05
1288,14.299999999999965,1,-,-,-
1289,14.299999999999965,2,-,-,-
1290,14.299999999999965,3,0.0002733410199386378,1.1146466010612865e-05,6.28252694876411e-06
1291,14.299999999999965,1,-,-,-
1292,14.299999999999965,2,-,-,-
1293,14.299999999999965,3,0.000246580880113666,1.584852306108471e-05,1.3350011124452861e-05
1294,14.299999999999965,1,-,-,-
1295,14.299999999999965,2,-,-,-
1296,14.299999999999965,3,0.00023339082228122243,1.3064051163835612e-05,2.1055493791023022e-05
1297,14.399999999999965,1,-,-,-
1298,14.399999999999965,2,-,-,-
1299,14.399999999999965,3,0.00019180635939683753,8.0577839453026e-06,3.5537702384661112e-06
1300,14.399999999999965,1,-,-,-
1301,14.399999999999965,2,-,-,-
1302,14.399999999999965,3,0.00016236932362761645,1.0427117640240164e-05,9.483457743631045e-06
1303,14.399999999999965,1,-,-,-
1304,14.399999999999965,2,-,-,-
1305,14.399999999999965,3,0.0001468528562453702,9.938392127550657e-06,9.341054017330955e-06
1306,14.499999999999964,1,-,-,-
1307,14.499999999999964,2,-,-,-
1308,14.499999999999964,3,0.0001243966045933144,1.119020234697477e-05,1.0383014161908952e-05
1309,14.499999999999964,1,-,-,-
1310,14.499999999999964,2,-,-,-
1311,14.499999999999964,3,0.00011813818198384471,8.55516734247909e-06,1.0650801020282488e-05
1312,14.499999999999964,1,-,-,-
1313,14.499999999999964,2,-,-,-
1314,14.499999999999964,3,0.0001296114249861652,1.0653866016867294e-05,1.0129603907630555e-05
1315,14.599999999999964,1,-,-,-
1316,14.599999999999964,2,-,-,-
1317,14.599999999999964,3,0.000145794890203447,8.294076997403174e-06,4.181434181585557e-06
1318,14.599999999999964,1,-,-,-
1319,14.599999999999964,2,-,-,-
1320,14.599999999999964,3,0.00015405212405447707,1.5516128894852306e-05,1.0803688998207161e-05
1321,14.599999999999964,1,-,-,-
1322,14.599999999999964,2,-,-,-
1323,14.599999999999964,3,0.0001771718779865994,9.38809901693182e-06,7.415985952745723e-06
1324,14.699999999999964,1,-,-,-
1325,14.699999999999964,2,-,-,-
1326,14.699999999999964,3,0.0001888541089306005,8.206837857479901e-06,5.769393919505028e-06
1327,14.699999999999964,1,-,-,-
1328,14.699999999999964,2,-,-,-
1329,14.699999999999964,3,0.00018921843035598986,1.8696471147108454e-05,1.0304223267274111e-05
1330,14.699999999999964,1,-,-,-
1331,14.699999999999964,2,-,-,-
1332,14.699999999999964,3,0.00020407744716211562,1.1599982321352777e-05,7.93576884967729e-06
1333,14.799999999999963,1,-,-,-
1334,14.799999999999963,2,-,-,-
1335,14.799999999999963,3,0.00019966601627453704,7.890006100616462e-06,3.840637130719888e-06
1336,14.799999999999963,1,-,-,-
1337,14.799999999999963,2,-,-,-
1338,14.799999999999963,3,0.0001915390856887141,1.952540281614079e-05,4.033202099121093e-05
1339,14.799999999999963,1,-,-,-
1340,14.799999999999963,2,-,-,-
1341,14.799999999999963,3,0.00019375788643760864,1.0912151679168669e-05,7.207491439574294e-06
1342,14.899999999999963,1,-,-,-
1343,14.899999999999963,2,-,-,-
1344,14.899999999999963,3,0.00017833300471005673,6.338530465421107e-06,2.43271347691076e-06
1345,14.899999999999963,1,-,-,-
1346,14.899999999999963,2,-,-,-
1347,14.899999999999963,3,0.00016672819317113042,1.3829184669850574e-05,1.2417391820025911e-05
1348,14.899999999999963,1,-,-,-
1349,14.899999999999963,2,-,-,-
1350,14.899999999999963,3,0.00016569786669377195,1.6761293202399626e-05,2.6277237747941105e-05
1351,14.999999999999963,1,-,-,-
1352,14.999999999999963,2,-,-,-
1353,14.999999999999963,3,0.00014858345288526142,5.707039180521021e-06,3.532551550918125e-06
1354,14.999999999999963,1,-,-,-
1355,14.999999999999963,2,-,-,-
1356,14.999999999999963,3,0.00014130674662850767,1.989691344286455e-05,3.1405422695232754e-05
1357,14.999999999999963,1,-,-,-
1358,14.999999999999963,2,-,-,-
1359,14.999999999999963,3,0.00014040945040371444,1.525415863431178e-05,1.2832117245508768e-05
1360,15.099999999999962,1,-,-,-
1361,15.099999999999962,2,-,-,-
1362,15.099999999999962,3,0.00013475921540853988,6.792828075483454e-06,2.9204806381993345e-06
1363,15.099999999999962,1,-,-,-
1364,15.099999999999962,2,-,-,-
1365,15.099999999999962,3,0.00013351342735715613,1.8463440970073325e-05,2.3541615290018426e-05
1366,15.099999999999962,1,-,-,-
1367,15.099999999999962,2,-,-,-
1368,15.099999999999962,3,0.0001384892368686167,1.775613291210991e-05,1.3827454385591814e-05
1369,15.199999999999962,1,-,-,-
1370,15.199999999999962,2,-,-,-
1371,15.199999999999962,3,0.00013842572527347365,6.062943374880889e-06,4.309180970056022e-06
1372,15.199999999999962,1,-,-,-
1373,15.199999999999962,2,-,-,-
1374,15.199999999999962,3,0.0001385659027480321,9.144389199035566e-06,2.321879057634208e-05
1375,15.199999999999962,1,-,-,-
1376,15.199999999999962,2,-,-,-
1377,15.199999999999962,3,0.0001457345986173453,2.0742676945595325e-05,1.433712809589691e-05
1378,15.299999999999962,1,-,-,-
1379,15.299999999999962,2,-,-,-
1380,15.299999999999962,3,0.00014278393779242608,5.476710095492366e-06,2.368883257629554e-06
1381,15.299999999999962,1,-,-,-
1382,15.299999999999962,2,-,-,-
1383,15.299999999999962,3,0.0001460153605558646,3.3467057150535155e-05,3.677625499644643e-05
1384,15.299999999999962,1,-,-,-
1385,15.299999999999962,2,-,-,-
1386,15.299999999999962,3,0.00014318176313635685,1.0633003832345687e-05,9.557581995023399e-06
1387,15.399999999999961,1,-,-,-
1388,15.399999999999961,2,-,-,-
1389,15.399999999999961,3,0.00013692399652207995,5.79277551064559e-06,2.5619776692084755e-06
1390,15.399999999999961,1,-,-,-
1391,15.399999999999961,2,-,-,-
1392,15.399999999999961,3,0.00013169992426067352,1.0943742662424522e-05,2.472507432593996e-05
1393,15.399999999999961,1,-,-,-
1394,15.399999999999961,2,-,-,-
1395,15.399999999999961,3,0.00013252199210144196,1.3999136899705022e-05,2.0768523085194522e-05
1396,15.499999999999961,1,-,-,-
1397,15.499999999999961,2,-,-,-
1398,15.499999999999961,3,0.00012336515008951445,1.5184635210102192e-05,1.4064900195995782e-05
1399,15.499999999999961,1,-,-,-
1400,15.499999999999961,2,-,-,-
1401,15.499999999999961,3,0.00011518935369577384,4.95665091295413e-06,5.426473992278073e-06
1402,15.499999999999961,1,-,-,-
1403,15.499999999999961,2,-,-,-
1404,15.499999999999961,3,0.00011504989330243974,6.883715062229854e-06,7.156439673685193e-06
1405,15.59999999999996,1,-,-,-
1406,15.59999999999996,2,-,-,-
1407,15.59999999999996,3,0.00010764868375565459,8.82479764617533e-06,5.485771588941753e-06
1408,15.59999999999996,1,-,-,-
1409,15.59999999999996,2,-,-,-
1410,15.59999999999996,3,0.00010254010612734238,5.110249907418371e-06,4.229456570584317e-06
1411,15.59999999999996,1,-,-,-
1412,15.59999999999996,2,-,-,-
1413,15.59999999999996,3,0.00010408300546219213,1.027744939811088e-05,1.3395848698238325e-05
1414,15.69999999999996,1,-,-,-
1415,15.69999999999996,2,-,-,-
1416,15.69999999999996,3,0.00010015544778822845,7.247536988408622e-06,6.374728415852898e-06
1417,15.69999999999996,1,-,-,-
1418,15.69999999999996,2,-,-,-
1419,15.69999999999996,3,9.75433528707613e-05,5.137301799685182e-06,5.461228187336794e-06
1420,15.69999999999996,1,-,-,-
1421,15.69999999999996,2,-,-,-
1422,15.69999999999996,3,0.00010067070950958113,8.993048513746792e-06,7.155728435844334e-06
1423,15.79999999999996,1,-,-,-
1424,15.79999999999996,2,-,-,-
1425,15.79999999999996,3,9.933386219820882e-05,8.406513526063677e-06,1.1513984096849142e-05
1426,15.79999999999996,1,-,-,-
1427,15.79999999999996,2,-,-,-
1428,15.79999999999996,3,0.00010025743772198648,2.5538980337164185e-05,1.0877642237316969e-05
